#PAGE_URL,title,company-name,job-link,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,CRM Admin - New Cairo,arkandev,CRM Admin - New Cairo,https://wuzzuf.net/jobs/p/7a879205-a81d-46f8-ba61-e92fc58c5bd8-CRM-Admin---New-Cairo-arkandev-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2033,Full Time · Experienced · 2-7 Yrs of Exp · Customer Service · CRM · Business Administration · Administration · MBA · Sales Skills · English · Sales · Business · Administration - November 2/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Junior Geomatics Engineer - Alexandria,Micro Engineering,Junior Geomatics Engineer - Alexandria,https://wuzzuf.net/jobs/p/c7a8a7b2-cfd2-42c2-9cf8-65a8745e3df3-Junior-Geomatics-Engineer---Alexandria-Micro-Engineering-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2034,Full Time · Entry Level · 0-1 Yrs of Exp · Civil Engineering · Engineering · Civil · CAD · 3D Modelling · BIM · Geomatics · Engineering - Construction/Civil/Architecture - October 1/ 2020,Alexandria Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Export Supervisor,Halwani Bros,Export Supervisor,https://wuzzuf.net/jobs/p/0a41744c-b284-4d22-8008-86feadf79731-Export-Supervisor-Halwani-Bros-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2035,Full Time · Manager · 4-6 Yrs of Exp · Logistics · Sales · Export · FMCG · Finance · Accounting · Logistics/Supply Chain · Operations/Management · Sales/Retail - September 29/ 2020,10th Of Ramadan City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Procurement Executive,Excel Systems,Procurement Executive,https://wuzzuf.net/jobs/p/ff087897-7f26-40b8-84f2-a10500dcf034-Procurement-Executive-Excel-Systems-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2037,Full Time · Experienced · 8-10 Yrs of Exp · Males Only · Supply Chain · MS Applications · ERP · Information Technology (IT) · Procurement · Purchasing · Security Systems · Logistics · English - November 19/ 2020,Sheikh Zayed Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Planning Engineer, ,Planning Engineer,https://wuzzuf.net/jobs/p/e5314f7b-f16e-4ad5-b3a2-6d7566d174fd-Planning-Engineer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2038,· Experienced · 3-5 Yrs of Exp · Engineering · Planning · Civil Engineering · Architecture · Project Management · Civil · Engineering - Construction/Civil/Architecture - September 29/ 2020,New Capital Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Sales Account Manager,BETA MEA Integrated Solutions,Sales Account Manager,https://wuzzuf.net/jobs/p/dfda5653-5e19-41c4-be28-a653726e220a-Sales-Account-Manager-BETA-MEA-Integrated-Solutions-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2039,Full Time · Experienced · 2-15 Yrs of Exp · Sales Skills · Customer Service · Computer Science · Engineering · Security · Networking · Sales · Sales Target · Information Technology (IT) - November 9/ 2020,Giza Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2020,Senior Medical Advisor,dynamics,Senior Medical Advisor,https://wuzzuf.net/jobs/p/17f88ce5-c168-4423-b27e-f20f13a34217-Senior-Medical-Advisor-dynamics-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2040,Full Time · Entry Level · 1-3 Yrs of Exp · Medical Research · Pharmacy · Medical Marketing · English · MS Office · Medical Literature · Advertising · Medical · Marketing · Pharmaceutical - November 1/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Sales Manager - Real Estate,Unicity,Sales Manager - Real Estate,https://wuzzuf.net/jobs/p/5c1d2efa-3d59-4e45-a934-78b17115871f-Sales-Manager---Real-Estate-Unicity-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2046,Full Time · Manager · 7+ Yrs of Exp · Real Estate · Sales Target · Sales Skills · Sales · Communication · Brokerage · Customer Service · English · Real Estate Sales · Property Consultant - October 31/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Data Analytics & Insights Specialist,B.Tech,Data Analytics & Insights Specialist,https://wuzzuf.net/jobs/p/11a66ef3-0b12-4472-9276-f79742169037-Data-Analytics---Insights-Specialist-B-Tech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2045,Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · SQL · Information Technology (IT) · Computer Engineering · Analysis · Data Analysis · BI · Google Analytics · Economics - November 4/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Export Manager - Pharmaceutical - Cairo,Evoreen,Export Manager - Pharmaceutical - Cairo,https://wuzzuf.net/jobs/p/3351eb5c-6fe8-495d-81d7-323f1a95db31-Export-Manager---Pharmaceutical---Cairo-Evoreen-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2047,Full Time · Manager · 4+ Yrs of Exp · Logistics · Pharmaceutical · Supply Chain · Export · Pharma · Export Management · Logistics/Supply Chain - October 4/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Operations Manager,Innovito,Operations Manager,https://wuzzuf.net/jobs/p/322e61be-339a-4606-bd45-0e5192acdc6f-Operations-Manager-Innovito-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2048,Full Time · Experienced · 5+ Yrs of Exp · Operations · Management · Training · PMP · IT · English · Arabic · IT/Software Development · Operations/Management · Training/Instructor - November 16/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Furniture Product Designer,DE.CI Cairo,Furniture Product Designer,https://wuzzuf.net/jobs/p/10109f73-31f4-4c3a-bdaf-a528021afb08-Furniture-Product-Designer-DE-CI-Cairo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2049,Full Time · Entry Level · 1-3 Yrs of Exp · Product Design · Furniture · AutoCAD · 2D · 3D · Creative · Architecture · Applied Arts · Fine Arts · Furniture Design · 3D Max · Creative/Design/Art - New,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Marketing Account Manager,Mediance,Marketing Account Manager,https://wuzzuf.net/jobs/p/cc971bd5-d9f0-45bc-9ee3-c2c479897d60-Marketing-Account-Manager-Mediance-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2050,Full Time · Experienced · 5+ Yrs of Exp · Digital Marketing · Management · Marketing · Advertising · Customer Service · Account Management · Customer Service/Support · Marketing/PR/Advertising - New,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Security/Penetration Tester,Caelum Middle East,Security/Penetration Tester,https://wuzzuf.net/jobs/p/e60f6954-b981-46cc-be26-2485ae2a173a-Security-Penetration-Tester-Caelum-Middle-East-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2051,Full Time · Experienced · 2-4 Yrs of Exp · Computer Science · Application Security · Application Architecture · Communication Protocols · IT/Software Development · Quality - October 20/ 2020,Dokki Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Senior Systems Analyst,El-Taef,Senior Systems Analyst,https://wuzzuf.net/jobs/p/e50d7ad0-9355-497e-ae71-f800f9ea796d-Senior-Systems-Analyst-El-Taef-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2052,Full Time · Experienced · 4-7 Yrs of Exp · Information Technology (IT) · Analysis · System Analysis · Analytical · Computer Science · IT/Software Development · Analyst/Research - New,Giza Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Events Specialist,Shifa Egypt,Events Specialist,https://wuzzuf.net/jobs/p/7f2b6382-279e-471b-a215-9c759e6dc658-Events-Specialist-Shifa-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2053,Full Time · Experienced · 2-4 Yrs of Exp · Marketing · Events · Social Media · Microsoft Office · Business Development · Marketing/PR/Advertising - October 21/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Illustrator (Freelance),Nagwa,Illustrator (Freelance),https://wuzzuf.net/jobs/p/80485cf1-184f-4481-aa22-069cb5880d0a-Illustrator-Freelance-Nagwa-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2054,· Experienced · 5+ Yrs of Exp · Design · Art · Visual Arts · Adobe Illustrator · Adobe Photoshop · Graphic Design · Creative/Design/Art - September 30/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,E-learning Project Manager,classera.,E-learning Project Manager,https://wuzzuf.net/jobs/p/106dfd7d-248e-4ad6-bcab-c177673af1be-E-learning-Project-Manager-classera-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2055,Full Time · Experienced · 4+ Yrs of Exp · Project Management · Management · Communication · Computer Skills · Project · Business Development · Business · Business Development · Education/Teaching - October 1/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Revit Low Current Engineer - BIM, ,Revit Low Current Engineer - BIM,https://wuzzuf.net/jobs/p/07f98634-fb06-452a-92a3-d2414d6c3749-Revit-Low-Current-Engineer---BIM-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2056,Full Time · Experienced · 2-5 Yrs of Exp · Engineering · Electrical Engineering · AutoCAD · Revit · Low Current · Shop Drawing · Electronics · Computer Engineering · Computer Science - November 22/ 2020,Giza Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Digital Marketing Specialist,Nahdet Misr Publishing Group,Digital Marketing Specialist,https://wuzzuf.net/jobs/p/6d406ec4-06d6-487f-9e67-353db092ce2b-Digital-Marketing-Specialist-Nahdet-Misr-Publishing-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2057,Full Time · Experienced · 3-6 Yrs of Exp · SEO · SEM · Marketing · Digital Marketing · Social Media · Ads · E-marketing · Marketing/PR/Advertising · Media/Journalism/Publishing - October 27/ 2020,Mohandessin Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Business Excellence Manager,e-finance,Business Excellence Manager,https://wuzzuf.net/jobs/p/50142b9e-370c-4b64-b319-2288b164fa4e-Business-Excellence-Manager-e-finance-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2058,Full Time · Manager · 10-12 Yrs of Exp · Presentation Skills · Sales · Communication Skills · Microsoft Excel · Microsoft Office · Business Development · Management · Communication · Skills - October 25/ 2020,6th Of October Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Graphic Designer - Cairo,Masar Engineering Consulting,Graphic Designer - Cairo,https://wuzzuf.net/jobs/p/9614ed3d-8875-4f5d-b174-9e194444ee33-Graphic-Designer---Cairo-Masar-Engineering-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2059,Full Time · Experienced · 2+ Yrs of Exp · Graphic Design · Adobe Photoshop · Adobe Illustrator · Creative · Photoshop · Design · Social Media · Illustrator · Graphic · Printing · Architecture - November 18/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Technical Operations SME & Cloud Expert, ,Technical Operations SME & Cloud Expert,https://wuzzuf.net/jobs/p/d6fae707-5735-41b3-8b61-ff35c6d5d807-Technical-Operations-SME---Cloud-Expert-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2060,Full Time · Shift Based · Experienced · 6-8 Yrs of Exp · Cloud · Linux · AWS · CCNA · RHCE · IT · Computer Science · Development · Networking · Troubleshooting · IT/Software Development - November 2/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Senior Medical Advisor,dynamics,Senior Medical Advisor,https://wuzzuf.net/jobs/p/17f88ce5-c168-4423-b27e-f20f13a34217-Senior-Medical-Advisor-dynamics-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2044,Full Time · Entry Level · 1-3 Yrs of Exp · Medical Research · Pharmacy · Medical Marketing · English · MS Office · Medical Literature · Advertising · Medical · Marketing · Pharmaceutical - November 1/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Odoo Implementer,E3mel Business for Financial & Managerial Consultancy,Odoo Implementer,https://wuzzuf.net/jobs/p/2b3f961a-9df0-4a5e-8172-75d539783834-Odoo-Implementer-E3mel-Business-for-Financial-Managerial-Consultancy-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2043,Full Time · Experienced · 3-5 Yrs of Exp · Males Only · Information Technology (IT) · Odoo · ERP · Computer Science · Business Processes · Open Source · IT · Accounting · Communication Skills - November 11/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Executive Secretary to Chairman - Alexandria,Paradise Inn Hotels & Resorts,Executive Secretary to Chairman - Alexandria,https://wuzzuf.net/jobs/p/29d1d944-0061-48bc-8fe7-c91c52d4b0ea-Executive-Secretary-to-Chairman---Alexandria-Paradise-Inn-Hotels-Resorts-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2042,Full Time · Experienced · 7+ Yrs of Exp · Administration · Secretary · Microsoft Office · Office Management · Business Administration · ERP · Back Office · Hotel · MS Office · Computer Skills - November 23/ 2020,Mahta Alraml Alexandria
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2040,Personal Assistant to Chairman - Alexandria,Paradise Inn Hotels & Resorts,Personal Assistant to Chairman - Alexandria,https://wuzzuf.net/jobs/p/7f2e24cb-81fb-470e-98c1-f840fdcbbec8-Personal-Assistant-to-Chairman---Alexandria-Paradise-Inn-Hotels-Resorts-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2041,Full Time · Experienced · 7+ Yrs of Exp · Administration · Secretary · Microsoft Office · Office Management · Business Administration · ERP · Back Office · Hotel · MS Office · Computer Skills - November 23/ 2020,Mahta Alraml Alexandria
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,UI/UX & Graphic Designer,Talents Arena,UI/UX & Graphic Designer,https://wuzzuf.net/jobs/p/1e050b47-1871-40d4-9e2a-26ab66b515ad-UI-UX---Graphic-Designer-Talents-Arena-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2072,Full Time · Part Time · Work From Home · Entry Level · 1-3 Yrs of Exp · javaScript · CSS3 · Information Technology (IT) · UI · UX · HTML5 · Sketch · InVision · Design · UX Design · WordPress - October 7/ 2020,Smart Village Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,System Analysis Project Lead,LINK Development,System Analysis Project Lead,https://wuzzuf.net/jobs/p/8c3d24b0-ee3a-4e12-9aa2-8d03f0d23cc3-System-Analysis-Project-Lead-LINK-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2061,Full Time · Experienced · 4-8 Yrs of Exp · Information Technology (IT) · System Analysis · Business Analysis · Computer Science · CBAP · Project Management · Business · English · Arabic · CCBA - November 2/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,AX Project Manager,CompactSoft International,AX Project Manager,https://wuzzuf.net/jobs/p/9daa0770-4672-4b3c-a09d-db13fcba4e74-AX-Project-Manager-CompactSoft-International-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2062,Full Time · Manager · 5-7 Yrs of Exp · Project Management · PMP · Inventory Control · Information Technology (IT) · IT/Software Development · Project/Program Management - October 28/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Technical Sales Lead/Account Manager (Web +...,GULFCYBERTECH,Technical Sales Lead/Account Manager (Web +...,https://wuzzuf.net/jobs/p/85af093b-5c30-4705-b436-3e3b61db2131-Technical-Sales-Lead-Account-Manager-Web---Mobile-Applications-GULFCYBERTECH-Muscat-Oman?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2063,Full Time · Manager · 5+ Yrs of Exp · Technical Sales · Sales · Sales Skills · Business Development · Account Management · Mobile Applications · Leads · Information Technology (IT) · Sales/Retail - October 23/ 2020,Muscat Oman
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Senior UI/UX Designer,Youxel,Senior UI/UX Designer,https://wuzzuf.net/jobs/p/4b4d7b58-698b-496c-883a-a9021473bec1-Senior-UI-UX-Designer-Youxel-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2064,Full Time · Experienced · 2-5 Yrs of Exp · UI · UX · HTML · CSS · Adobe Photoshop · Adobe Illustrator · Mobile Design · Adobe Suite · Mock-Ups · UI/UX · Mobile Interface · Web Interface - November 2/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Senior Quality Assurance Engineer - (Web...,700 apps,Senior Quality Assurance Engineer - (Web...,https://wuzzuf.net/jobs/p/9150ac1c-1295-431e-8e85-a4cee63aacd5-Senior-Quality-Assurance-Engineer---Web-Application-Focus-700-apps-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2065,Full Time · Experienced · 6-8 Yrs of Exp · Quality Control · Quality Assurance · Information Technology (IT) · Computer Science · Selenium · SoapUI · SQL · Testing · Quality · Web Applications - October 1/ 2020,Giza Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,UI UX Designer,apps square,UI UX Designer,https://wuzzuf.net/jobs/p/5bb7e32c-9823-4bd5-bcb1-8ad39bcb8e56-UI-UX-Designer-apps-square-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2066,Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · UI · UX · Computer Science · Design · Android · Adobe · iOS · Creative · Web · Communication Skills · Adobe Creative Suite - November 1/ 2020,Tanta Gharbia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Graphic Design instructor (STEAM),iSchool,Graphic Design instructor (STEAM),https://wuzzuf.net/jobs/p/a61cb5a3-3710-42e2-8efd-d39af3c82b77-Graphic-Design-instructor-STEAM-iSchool-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2067,Full Time · Entry Level · 1-2 Yrs of Exp · Startup · Graphic Design · Adobe Photoshop · Adobe Illustrator · Instructor · Education · Illustrator · Teaching · Adobe Indesign · Design - November 22/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Magneto Site Administrator,Blink,Magneto Site Administrator,https://wuzzuf.net/jobs/p/ab6db610-3398-4b4d-8d67-2348b3967fbf-Magneto-Site-Administrator-Blink-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2068,Full Time · Experienced · 3-5 Yrs of Exp · Magento · IT · English · Regular · Tier · CMS · Configure · Computer · Installation/Maintenance/Repair · IT/Software Development · Quality - November 10/ 2020,Alexandria Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Graphic Designer - Cairo,Masar Engineering Consulting,Graphic Designer - Cairo,https://wuzzuf.net/jobs/p/9614ed3d-8875-4f5d-b174-9e194444ee33-Graphic-Designer---Cairo-Masar-Engineering-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2069,Full Time · Experienced · 2+ Yrs of Exp · Graphic Design · Adobe Photoshop · Adobe Illustrator · Creative · Photoshop · Design · Social Media · Illustrator · Graphic · Printing · Architecture - November 18/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Senior Security Specialist,700 apps,Senior Security Specialist,https://wuzzuf.net/jobs/p/d25d2b97-4479-40d8-8503-718626174f90-Senior-Security-Specialist-700-apps-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2070,Full Time · Experienced · 8+ Yrs of Exp · Testing · Information Technology (IT) · Security Management · Ethical Hacker · Penetration Tester · Web Application Penetration Tester · Computer Science - October 31/ 2020,Mohandessin Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Sales Executive,Awdia Technology,Sales Executive,https://wuzzuf.net/jobs/p/973561ff-4ea7-4536-9786-426e17d15577-Sales-Executive-Awdia-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2071,Full Time · Experienced · 2-3 Yrs of Exp · Males Only · Sales · Sales Skills · Sales Target · Sales Strategies · Customer Service · Customer Service/Support · Sales/Retail - November 17/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Senior System Analyst - KSA,SURE International Technology,Senior System Analyst - KSA,https://wuzzuf.net/jobs/p/ec8fb1eb-9ff6-439c-8612-18ec86836d07-Senior-System-Analyst---KSA-SURE-International-Technology-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2077,Full Time · Experienced · 8+ Yrs of Exp · System Analysis · Information Technology (IT) · Computer Science · Information Technology · Installation · Configuring · Documenting · Testing · .NET - October 19/ 2020,Riyadh Saudi Arabia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Business Analyst / Product Owner,RMG,Business Analyst / Product Owner,https://wuzzuf.net/jobs/p/77d41a41-f1a0-4b2d-a641-de6c7b423b38-Business-Analyst---Product-Owner-RMG-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2073,Part Time · Experienced · 5+ Yrs of Exp · Business Analysis · BRD · SRS · Agile · Information Technology (IT) · Project Management · IT/Software Development · Engineering - Telecom/Technology - November 1/ 2020,Riyadh Saudi Arabia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Senior 2D Motion Graphic Animator,BrandMark - Marketing Solutions,Senior 2D Motion Graphic Animator,https://wuzzuf.net/jobs/p/bbb0557e-e3d9-4425-aec5-9764b18c57f6-Senior-2D-Motion-Graphic-Animator-BrandMark---Marketing-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2074,Full Time · Experienced · 3+ Yrs of Exp · Adobe Photoshop · Design · Graphic Design · Animation · Adobe Illustrator · Creative · Motion · Photoshop · After Effects · Premiere · Concept art - November 16/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,UI/UX Designer (Web And Mobile),Aphrie,UI/UX Designer (Web And Mobile),https://wuzzuf.net/jobs/p/126bebda-267e-4f20-9d3e-8cd5772009e1-UI-UX-Designer-Web-And-Mobile-Aphrie-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2075,Full Time · Experienced · 2-7 Yrs of Exp · Information Technology (IT) · UI · UX · Computer Science · HTML5 · CSS3 · javaScript · Framer · Balsamiq · UXPin · Zeplin · InVision · Axure · Sketch - October 6/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Sales Executive - Media Production,Infinity,Sales Executive - Media Production,https://wuzzuf.net/jobs/p/27cc38dd-6a07-43c1-8c28-edf419d8dc97-Sales-Executive---Media-Production-Infinity-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2076,Full Time · Experienced · 2-4 Yrs of Exp · Marketing · Sales Skills · Media · Advertising · Advertising Sales · Marketing Agency · Software · Sales · CRM · Marketing/PR/Advertising · Sales/Retail - October 23/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,HR Manager - Giza,Sun Lighting Company,HR Manager - Giza,https://wuzzuf.net/jobs/p/677b2879-d7ba-4049-8102-36d28fb1ca2e-HR-Manager---Giza-Sun-Lighting-Company-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2080,Full Time · Manager · 8+ Yrs of Exp · Human Resources (HR) · Labor Law · Management · Recruitment · Personnel · Microsoft Office · English · Human Resources · Business · HR Systems · Labor - November 8/ 2020,6th Of October Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Business Analyst - Saudi Arabia,Leader,Business Analyst - Saudi Arabia,https://wuzzuf.net/jobs/p/1ca5b4e4-63ce-47c3-86b8-c1b31fa45641-Business-Analyst---Saudi-Arabia-Leader-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2079,Full Time · Experienced · 4+ Yrs of Exp · Business Analysis · Arabic · Analyst · Information Technology (IT) · Analysis · Business · English · Computer Science · IT/Software Development - October 12/ 2020,Riyadh Saudi Arabia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2060,Video Editor - Remotely - Unpaid Internship,Eagle Air,Video Editor - Remotely - Unpaid Internship,https://wuzzuf.net/internship/8927fc0d-67fa-4518-a2cf-758e63ab4fa0-Video-Editor---Remotely---Unpaid-Internship-Eagle-Air-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2078,Internship · Entry Level · 0-1 Yrs of Exp · Graphic Design · Design · Adobe Creative Suite · Adobe Photoshop · Marketing · Digital Marketing · Adobe Illustrator · Creative/Design/Art - November 15/ 2020,Dokki Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Accounting Associate,The Hair Addict,Accounting Associate,https://wuzzuf.net/jobs/p/790f5e39-47c3-490b-ac77-893713518926-Accounting-Associate-The-Hair-Addict-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2085,Full Time · Experienced · 3+ Yrs of Exp · Accounting · Microsoft Excel · Microsoft Access · Business Administration · Microsoft Word · Microsoft Office · Accounting/Finance - November 12/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=2080,Payable Senior Accountant,Nile Air,Payable Senior Accountant,https://wuzzuf.net/jobs/p/b53cea27-a647-4601-9c0c-fc0b6b594681-Payable-Senior-Accountant-Nile-Air-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2084,Full Time · Experienced · 5-7 Yrs of Exp · Finance · Accounts Payable · Accounting · Tax · Audit · SAP · Financial Analysis · English · Computer Skills · MS Office · Accounting Software · Payable - October 20/ 2020,Sheraton Cairo
